File,System / File Purpose,Extension,Size Bytes,Kind,Parsed Columns,Parsed Formats,Notes
BlockInfo/KDKingkong.bdt,KDKingkong data/configuration,.bdt,203958,Binary/resource/no parsed columns,0,,
BlockInfo/KDKingkong.shbd,KDKingkong data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDMDragon.bdt,KDMDragon data/configuration,.bdt,104922,Binary/resource/no parsed columns,0,,
BlockInfo/KDMDragon.shbd,KDMDragon data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDMine.shbd,KDMine data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDPrtShip.bdt,KDPrt Ship data/configuration,.bdt,101781,Binary/resource/no parsed columns,0,,
BlockInfo/KDPrtShip.shbd,KDPrt Ship data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/KDRockCan.bdt,KDRock Can data/configuration,.bdt,438066,Binary/resource/no parsed columns,0,,
BlockInfo/KDRockCan.shbd,KDRock Can data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer.aid,KDSoccer data/configuration,.aid,284,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer.sbi,KDSoccer data/configuration,.sbi,1084,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer.shbd,KDSoccer data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer_W.aid,KDSoccer W data/configuration,.aid,284,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer_W.sbi,KDSoccer W data/configuration,.sbi,1084,Binary/resource/no parsed columns,0,,
BlockInfo/KDSoccer_W.shbd,KDSoccer W data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDSpider.bdt,KDSpider data/configuration,.bdt,46647,Binary/resource/no parsed columns,0,,
BlockInfo/KDSpider.shbd,KDSpider data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDSpiderHall.shbd,KDSpider Hall data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDSpring.sbi,KDSpring data/configuration,.sbi,1236,Binary/resource/no parsed columns,0,,
BlockInfo/KDSpring.shbd,KDSpring data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDTail.shbd,KDTail data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/KDTrDn.bdt,KDTr Dn data/configuration,.bdt,67914,Binary/resource/no parsed columns,0,,
BlockInfo/KDTrDn.shbd,KDTr Dn data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDUnHall.bdt,KDUn Hall data/configuration,.bdt,46647,Binary/resource/no parsed columns,0,,
BlockInfo/KDUnHall.shbd,KDUn Hall data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDVictor.sbi,KDVictor data/configuration,.sbi,4012,Binary/resource/no parsed columns,0,,
BlockInfo/KDVictor.shbd,KDVictor data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDWater.sbi,KDWater data/configuration,.sbi,2380,Binary/resource/no parsed columns,0,,
BlockInfo/KDWater.shab,KDWater data/configuration,.shab,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDWater.shbd,KDWater data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/LField02D.shbd,LField 02 D data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/Leviathan.shab,Leviathan data/configuration,.shab,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Leviathan.shbd,Leviathan data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Linkfield01.bdt,Linkfield 01 data/configuration,.bdt,163764,Binary/resource/no parsed columns,0,,
BlockInfo/Linkfield02.bdt,Linkfield 02 data/configuration,.bdt,261135,Binary/resource/no parsed columns,0,,
BlockInfo/MHBasic.aid,MHBasic data/configuration,.aid,340,Binary/resource/no parsed columns,0,,
BlockInfo/MHBasic.bdt,MHBasic data/configuration,.bdt,195327,Binary/resource/no parsed columns,0,,
BlockInfo/MHBasic.shbd,MHBasic data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/M_plays01.shbd,M plays 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Moebius.shbd,Moebius data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/OX_field.aid,OX field data/configuration,.aid,116,Binary/resource/no parsed columns,0,,
BlockInfo/OX_field.bdt,OX field data/configuration,.bdt,66060,Binary/resource/no parsed columns,0,,
BlockInfo/OX_field.sbi,OX field data/configuration,.sbi,860,Binary/resource/no parsed columns,0,,
BlockInfo/OX_field.shbd,OX field data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/PriDn01.bdt,Pri Dn 01 data/configuration,.bdt,234711,Binary/resource/no parsed columns,0,,
BlockInfo/PriDn01.shbd,Pri Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/PriDn02.bdt,Pri Dn 02 data/configuration,.bdt,234711,Binary/resource/no parsed columns,0,,
BlockInfo/PriDn02.shbd,Pri Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/PsyIn.shbd,Psy In data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/PsyInDn02.shbd,Psy In Dn 02 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/PsyOut.shbd,Psy Out data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/QField01.shbd,QField 01 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/QField02.shbd,QField 02 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/QField03.shbd,QField 03 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/QField04.shbd,QField 04 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/R_Helga01.bdt,R Helga 01 data/configuration,.bdt,31626,Binary/resource/no parsed columns,0,,
BlockInfo/R_Helga01.shbd,R Helga 01 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Rou.aid,Rou data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Rou.bdt,Rou data/configuration,.bdt,95976,Binary/resource/no parsed columns,0,,
BlockInfo/Rou.shbd,Rou data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Rou.shmd,Rou data/configuration,.shmd,132553,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos01.bdt,Rou Cos 01 data/configuration,.bdt,660402,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos01.shbd,Rou Cos 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos01.shmd,Rou Cos 01 data/configuration,.shmd,185190,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos02.bdt,Rou Cos 02 data/configuration,.bdt,442080,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos02.shbd,Rou Cos 02 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos03.bdt,Rou Cos 03 data/configuration,.bdt,590742,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos03.shbd,Rou Cos 03 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos04.bdt,Rou Cos 04 data/configuration,.bdt,121194,Binary/resource/no parsed columns,0,,
BlockInfo/RouCos04.shbd,Rou Cos 04 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouN.aid,Rou N data/configuration,.aid,108,Binary/resource/no parsed columns,0,,
BlockInfo/RouN.shbd,Rou N data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouT.shbd,Rou T data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouTemDn01.bdt,Rou Tem Dn 01 data/configuration,.bdt,65907,Binary/resource/no parsed columns,0,,
BlockInfo/RouTemDn01.shab,Rou Tem Dn 01 data/configuration,.shab,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouTemDn01.shbd,Rou Tem Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouTemDn02.bdt,Rou Tem Dn 02 data/configuration,.bdt,148950,Binary/resource/no parsed columns,0,,
BlockInfo/RouTemDn02.shbd,Rou Tem Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/RouVal01.bdt,Rou Val 01 data/configuration,.bdt,848844,Binary/resource/no parsed columns,0,,
BlockInfo/RouVal01.shbd,Rou Val 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/RouVal02.bdt,Rou Val 02 data/configuration,.bdt,238950,Binary/resource/no parsed columns,0,,
BlockInfo/RouVal02.shbd,Rou Val 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/SD_Vale01.shbd,SD Vale 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Siren.sbi,Siren data/configuration,.sbi,8420,Binary/resource/no parsed columns,0,,
BlockInfo/Siren.shbd,Siren data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/SwaDn01.bdt,Swa Dn 01 data/configuration,.bdt,198297,Binary/resource/no parsed columns,0,,
BlockInfo/SwaDn01.shbd,Swa Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/SwaDn02.bdt,Swa Dn 02 data/configuration,.bdt,198297,Binary/resource/no parsed columns,0,,
BlockInfo/SwaDn02.shbd,Swa Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Swar.shbd,Swar data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/Tower01.sbi,Tower 01 data/configuration,.sbi,38308,Binary/resource/no parsed columns,0,,
BlockInfo/Tower01.shbd,Tower 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Tower02.aid,Tower 02 data/configuration,.aid,532,Binary/resource/no parsed columns,0,,
BlockInfo/Tower02.sbi,Tower 02 data/configuration,.sbi,16020,Binary/resource/no parsed columns,0,,
BlockInfo/Tower02.shab,Tower 02 data/configuration,.shab,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Tower02.shbd,Tower 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Tower03.aid,Tower 03 data/configuration,.aid,284,Binary/resource/no parsed columns,0,,
BlockInfo/Tower03.sbi,Tower 03 data/configuration,.sbi,19644,Binary/resource/no parsed columns,0,,
BlockInfo/Tower03.shbd,Tower 03 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Urg.aid,Urg data/configuration,.aid,420,Binary/resource/no parsed columns,0,,
BlockInfo/Urg.bdt,Urg data/configuration,.bdt,307899,Binary/resource/no parsed columns,0,,
BlockInfo/Urg.shbd,Urg data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/UrgD.shbd,Urg D data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDark01.shbd,Urg Dark 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDragon.aid,Urg Dragon data/configuration,.aid,284,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDragon.sbi,Urg Dragon data/configuration,.sbi,85692,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDragon.shab,Urg Dragon data/configuration,.shab,524296,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDragon.shad,Urg Dragon data/configuration,.shad,524296,Binary/resource/no parsed columns,0,,
BlockInfo/UrgDragon.shbd,Urg Dragon data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/UrgFire.shbd,Urg Fire data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/UrgFire01.bdt,Urg Fire 01 data/configuration,.bdt,1477071,Binary/resource/no parsed columns,0,,
BlockInfo/UrgFire01.shbd,Urg Fire 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/UrgFireDn01.bdt,Urg Fire Dn 01 data/configuration,.bdt,136809,Binary/resource/no parsed columns,0,,
BlockInfo/UrgFireDn01.shbd,Urg Fire Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/UrgSwa01.bdt,Urg Swa 01 data/configuration,.bdt,1357569,Binary/resource/no parsed columns,0,,
BlockInfo/UrgSwa01.shbd,Urg Swa 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/UrgSwaDn01.bdt,Urg Swa Dn 01 data/configuration,.bdt,195660,Binary/resource/no parsed columns,0,,
BlockInfo/UrgSwaDn01.shbd,Urg Swa Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Urg_Alruin.aid,Urg Alruin data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Urg_Alruin.shbd,Urg Alruin data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/ValDn01.bdt,Val Dn 01 data/configuration,.bdt,225783,Binary/resource/no parsed columns,0,,
BlockInfo/ValDn01.shbd,Val Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ValDn02.bdt,Val Dn 02 data/configuration,.bdt,119025,Binary/resource/no parsed columns,0,,
BlockInfo/ValDn02.shbd,Val Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/WarBL.sbi,War BL data/configuration,.sbi,2252,Binary/resource/no parsed columns,0,,
BlockInfo/WarBL.shbd,War BL data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/WarH.aid,War H data/configuration,.aid,116,Binary/resource/no parsed columns,0,,
BlockInfo/WarH.sbi,War H data/configuration,.sbi,50388,Binary/resource/no parsed columns,0,,
BlockInfo/WarH.shbd,War H data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/WarL.sbi,War L data/configuration,.sbi,11980,Binary/resource/no parsed columns,0,,
BlockInfo/WarL.shbd,War L data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/WarN.sbi,War N data/configuration,.sbi,40132,Binary/resource/no parsed columns,0,,
BlockInfo/WarN.shbd,War N data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Wedding.bdt,Wedding data/configuration,.bdt,1962,Binary/resource/no parsed columns,0,,
BlockInfo/WindyCave.bdt,Windy Cave data/configuration,.bdt,482049,Binary/resource/no parsed columns,0,,
BlockInfo/WindyCave.shbd,Windy Cave data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/linkfield01.shbd,linkfield 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/linkfield02.shbd,linkfield 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/up-mi.shbd,up mi data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/wedding.sbi,wedding data/configuration,.sbi,700,Binary/resource/no parsed columns,0,,
BlockInfo/wedding.shbd,wedding data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
CharacterTitleData.shn,title/achievement data,.shn,23164,Tabular SHN,15,SHN,
CharacterTitleStateServer.shn,estate/house system,.shn,33196,Tabular SHN,4,SHN,
ChargedDeletableBuff.shn,Charged Deletable Buff data/configuration,.shn,244,Tabular SHN,1,SHN,
ChargedEffect.shn,Charged Effect data/configuration,.shn,204958,Tabular SHN,6,SHN,
ChatColor.shn,Chat Color data/configuration,.shn,408,Tabular SHN,4,SHN,
ClassName.shn,Class Name data/configuration,.shn,1816,Tabular SHN,4,SHN,
CollectCard.shn,collectable card system,.shn,14972,Tabular SHN,4,SHN,
CollectCardDropRate.shn,drop/loot configuration,.shn,2168,Tabular SHN,2,SHN,
CollectCardGroupDesc.shn,collectable card system,.shn,13254,Tabular SHN,2,SHN,
CollectCardMobGroup.shn,collectable card system,.shn,45004,Tabular SHN,2,SHN,
CollectCardReward.shn,collectable card system,.shn,1700,Tabular SHN,5,SHN,
CollectCardStarRate.shn,collectable card system,.shn,328,Tabular SHN,3,SHN,
CollectCardTitle.shn,title/achievement data,.shn,2140,Tabular SHN,2,SHN,
ColorInfo.shn,color/dye definitions,.shn,744,Tabular SHN,4,SHN,
DamageLvGapEVP.shn,Damage level Gap EVP data/configuration,.shn,308,Tabular SHN,2,SHN,
DamageLvGapPVE.shn,Damage level Gap PVE data/configuration,.shn,308,Tabular SHN,2,SHN,
DamageLvGapPVP.shn,Damage level Gap PvP data/configuration,.shn,54261,Tabular SHN,151,SHN,
DefaultCharacterData.txt,Default Character Data data/configuration,.txt,21122,Text schema/table,26,TXT,
DiceDividind.shn,Dice Dividind data/configuration,.shn,981,Tabular SHN,16,SHN,
DiceGame.shn,Dice Game data/configuration,.shn,1066,Tabular SHN,14,SHN,
DiceRate.shn,Dice Rate data/configuration,.shn,1404,Tabular SHN,1,SHN,
EnchantSocketRate.shn,Enchant Socket Rate data/configuration,.shn,336,Tabular SHN,4,SHN,
ErrorCodeTable.shn,Error Code Table data/configuration,.shn,49794,Tabular SHN,2,SHN,
FaceInfo.shn,Face Info data/configuration,.shn,4444,Tabular SHN,27,SHN,
FieldLvCondition.shn,Field level Condition data/configuration,.shn,3236,Tabular SHN,4,SHN,
FriendPointReward.shn,Friend Point Reward data/configuration,.shn,4294,Tabular SHN,3,SHN,
GBBanTime.shn,GBBan Time data/configuration,.shn,234,Tabular SHN,3,SHN,
GBDiceDividind.shn,GBDice Dividind data/configuration,.shn,981,Tabular SHN,16,SHN,
GBDiceGame.shn,GBDice Game data/configuration,.shn,230,Tabular SHN,3,SHN,
GBDiceRate.shn,GBDice Rate data/configuration,.shn,1404,Tabular SHN,1,SHN,
GBEventCode.shn,GBEvent Code data/configuration,.shn,416,Tabular SHN,3,SHN,
GBExchangeMaxCoin.shn,GBExchange maximum Coin data/configuration,.shn,1039,Tabular SHN,2,SHN,
GBHouse.shn,house/estate system,.shn,345,Tabular SHN,5,SHN,
GBJoinGameMember.shn,GBJoin Game Member data/configuration,.shn,236,Tabular SHN,3,SHN,
GBReward.shn,GBReward data/configuration,.shn,262,Tabular SHN,3,SHN,
GBSMAll.shn,GBSMAll data/configuration,.shn,339,Tabular SHN,4,SHN,
GBSMBetCoin.shn,GBSMBet Coin data/configuration,.shn,188,Tabular SHN,2,SHN,
GBSMCardRate.shn,GBSMCard Rate data/configuration,.shn,236,Tabular SHN,2,SHN,
GBSMCenter.shn,GBSMCenter data/configuration,.shn,169,Tabular SHN,2,SHN,
GBSMGroup.shn,GBSMGroup data/configuration,.shn,248,Tabular SHN,2,SHN,
GBSMJPRate.shn,GBSMJPRate data/configuration,.shn,276,Tabular SHN,3,SHN,
GBSMLine.shn,GBSMLine data/configuration,.shn,286,Tabular SHN,3,SHN,
GBSMNPC.shn,NPC definitions and behavior,.shn,1076,Tabular SHN,2,SHN,
GBTaxRate.shn,GBTax Rate data/configuration,.shn,304,Tabular SHN,4,SHN,
GTIBreedSubject.shn,GTIBreed Subject data/configuration,.shn,566,Tabular SHN,2,SHN,
GTIGetRate.shn,GTIGet Rate data/configuration,.shn,624,Tabular SHN,7,SHN,
GTIGetRateGap.shn,GTIGet Rate Gap data/configuration,.shn,179,Tabular SHN,2,SHN,
GTIServer.shn,GTIServer data/configuration,.shn,2238,Tabular SHN,7,SHN,
GTWinScore.shn,GTWin Score data/configuration,.shn,112,Tabular SHN,1,SHN,
Gather.shn,gathering node/resource rules,.shn,1612,Tabular SHN,9,SHN,
GradeItemOption.shn,grade-based item options,.shn,247796,Tabular SHN,16,SHN,
GroupAbState.shn,buff/debuff/abnormal state definitions,.shn,823,Tabular SHN,3,SHN,
GuildAcademy.shn,guild academy rules,.shn,316,Tabular SHN,4,SHN,
GuildAcademyLevelUp.shn,guild academy rules,.shn,781,Tabular SHN,3,SHN,
GuildAcademyRank.shn,guild academy rules,.shn,436,Tabular SHN,4,SHN,
GuildGradeData.shn,guild rules/data,.shn,727,Tabular SHN,10,SHN,
GuildGradeScoreData.shn,guild rules/data,.shn,556,Tabular SHN,7,SHN,
GuildLevelScoreData.shn,guild rules/data,.shn,182,Tabular SHN,2,SHN,
GuildTournament.shn,guild tournament rules/rewards/scoring,.shn,1277,Tabular SHN,18,SHN,
GuildTournamentLvGap.shn,guild tournament rules/rewards/scoring,.shn,280,Tabular SHN,3,SHN,
GuildTournamentMasterBuff.shn,guild tournament rules/rewards/scoring,.shn,200,Tabular SHN,2,SHN,
GuildTournamentOccupy.shn,guild tournament rules/rewards/scoring,.shn,228,Tabular SHN,3,SHN,
GuildTournamentRequire.shn,guild tournament rules/rewards/scoring,.shn,229,Tabular SHN,3,SHN,
GuildTournamentReward.shn,guild tournament rules/rewards/scoring,.shn,2148,Tabular SHN,11,SHN,
GuildTournamentScore.shn,guild tournament rules/rewards/scoring,.shn,626,Tabular SHN,8,SHN,
GuildTournamentSkill.shn,skill definitions and behavior,.shn,676,Tabular SHN,6,SHN,
HairColorInfo.shn,hair color options,.shn,2636,Tabular SHN,5,SHN,
HairInfo.shn,hair style options,.shn,36032,Tabular SHN,30,SHN,
HolyPromiseReward.shn,Holy Promise reward table,.shn,20580,Tabular SHN,13,SHN,
ItemAction.shn,item-use actions and action routing,.shn,15928,Tabular SHN,5,SHN,
ItemActionCondition.shn,conditions required before an item action can run,.shn,10692,Tabular SHN,6,SHN,
ItemActionEffect.shn,effects produced by an item action,.shn,5180,Tabular SHN,5,SHN,
ItemDismantle.shn,item dismantle/breakdown recipes,.shn,2916,Tabular SHN,27,SHN,
ItemDropLog.shn,item drop logging rules,.shn,450,Tabular SHN,1,SHN,
ItemInfo.shn,item definitions shown/used by the client and server,.shn,5702864,Tabular SHN,57,SHN,
ItemInfoServer.shn,server-side item definitions and item behavior,.shn,3360780,Tabular SHN,17,SHN,
ItemInvenDel.shn,Item Inven Del data/configuration,.shn,886,Tabular SHN,2,SHN,
ItemMerchantInfo.shn,merchant/shop item listings,.shn,234,Tabular SHN,2,SHN,
ItemMix.shn,item mixing/crafting recipes,.shn,6632,Tabular SHN,2,SHN,
ItemMoney.shn,item money/value tables,.shn,36940,Tabular SHN,3,SHN,
ItemOptions.shn,item option/stat settings,.shn,1210,Tabular SHN,12,SHN,
ItemPackage.shn,item package/bundle contents,.shn,2166,Tabular SHN,4,SHN,
ItemServerEquipTypeInfo.shn,Item Server equipment Type Info data/configuration,.shn,2562,Tabular SHN,26,SHN,
ItemShop.shn,Item Shop data/configuration,.shn,165280,Tabular SHN,3,SHN,
ItemSort.shn,Item Sort data/configuration,.shn,2114,Tabular SHN,1,SHN,
ItemUpgrade.shn,Item Upgrade data/configuration,.shn,1540,Tabular SHN,6,SHN,
ItemUseEffect.shn,Item Use Effect data/configuration,.shn,21676,Tabular SHN,9,SHN,
JobEquipInfo.shn,Job equipment Info data/configuration,.shn,1650,Tabular SHN,8,SHN,
KQIsVote.shn,KQIs Vote data/configuration,.shn,314,Tabular SHN,2,SHN,
KQItem.shn,KQItem data/configuration,.shn,356,Tabular SHN,4,SHN,
KQTeam.shn,KQTeam data/configuration,.shn,692,Tabular SHN,8,SHN,
KQVoteMajorityRate.shn,KQVote Majority Rate data/configuration,.shn,114,Tabular SHN,1,SHN,
KingdomQuest.shn,quest data and quest relationships,.shn,12386,Tabular SHN,35,SHN,
KingdomQuestMap.shn,quest data and quest relationships,.shn,15154,Tabular SHN,22,SHN,
KingdomQuestRew.shn,quest data and quest relationships,.shn,10220,Tabular SHN,33,SHN,
LCGroupRate.shn,LCGroup Rate data/configuration,.shn,858,Tabular SHN,3,SHN,
LCReward.shn,Lucky Capsule reward table,.shn,19120,Tabular SHN,3,SHN,
LuaScript/AIScript/BH_Albireo.lua,BH Albireo data/configuration,.lua,24243,Script,0,,
LuaScript/AIScript/BH_Helga.lua,BH Helga data/configuration,.lua,20947,Script,0,,
LuaScript/AIScript/BH_Helga.luac,BH Helga data/configuration,.luac,20318,Script,0,,
LuaScript/AIScript/BH_Humar.lua,BH Humar data/configuration,.lua,7716,Script,0,,
LuaScript/AIScript/BH_Humar.luac,BH Humar data/configuration,.luac,7548,Script,0,,
LuaScript/AIScript/B_Albireo.lua,B Albireo data/configuration,.lua,24018,Script,0,,
LuaScript/AIScript/BallEgg.lua,Ball Egg data/configuration,.lua,268,Script,0,,
LuaScript/AIScript/Chimera.lua,Chimera data/configuration,.lua,10505,Script,0,,
LuaScript/AIScript/ClassChangeMaster01.lua,Class Change Master 01 data/configuration,.lua,1045,Script,0,,
LuaScript/AIScript/ClassChangeMaster02.lua,Class Change Master 02 data/configuration,.lua,1045,Script,0,,
LuaScript/AIScript/ClassChangeMaster03.lua,Class Change Master 03 data/configuration,.lua,1045,Script,0,,
LuaScript/AIScript/Defense.lua,Defense data/configuration,.lua,12706,Script,0,,
LuaScript/AIScript/E_CacaoBud.lua,E Cacao Bud data/configuration,.lua,7740,Script,0,,
LuaScript/AIScript/E_HwinIn.lua,E Hwin In data/configuration,.lua,12366,Script,0,,
LuaScript/AIScript/E_HwinOut.lua,E Hwin Out data/configuration,.lua,27953,Script,0,,
LuaScript/AIScript/E_MomSlime.lua,E Mom Slime data/configuration,.lua,9260,Script,0,,
LuaScript/AIScript/E_Ski_CongressNPC.lua,NPC definitions and behavior,.lua,53669,Script,0,,
LuaScript/AIScript/E_XTreeBig.lua,E XTree Big data/configuration,.lua,74469,Script,0,,
LuaScript/AIScript/Egg2014_GoldEgg.lua,Egg 2014 Gold Egg data/configuration,.lua,11396,Script,0,,
LuaScript/AIScript/Oluming.lua,Oluming data/configuration,.lua,51809,Script,0,,
LuaScript/AIScript/Psy_Psyken.lua,Psy Psyken data/configuration,.lua,5291,Script,0,,
LuaScript/AIScript/Toryming.lua,Toryming data/configuration,.lua,51841,Script,0,,
LuaScript/AIScript/Xiaoming.lua,Xiaoming data/configuration,.lua,51845,Script,0,,
LuaScript/ID/AdlF/AdlF.lua,Adl F data/configuration,.lua,33008,Script,0,,
LuaScript/ID/AdlF/AdlF_Gate.lua,Adl F Gate data/configuration,.lua,2841,Script,0,,
LuaScript/ID/AdlF/AdlF_Guarder.lua,Adl F Guarder data/configuration,.lua,1960,Script,0,,
LuaScript/ID/AdlF/AdlF_Karen.lua,Adl F Karen data/configuration,.lua,1121,Script,0,,
LuaScript/ID/AdlF/AdlF_Loussier.lua,Adl F Loussier data/configuration,.lua,6613,Script,0,,
LuaScript/ID/AdlF/AdlF_MagicStone.lua,Adl F Magic Stone data/configuration,.lua,2521,Script,0,,
LuaScript/ID/AdlF/AdlF_Zone1.lua,Adl F Zone 1 data/configuration,.lua,11443,Script,0,,
LuaScript/ID/AdlF/AdlF_Zone2.lua,Adl F Zone 2 data/configuration,.lua,6634,Script,0,,
LuaScript/ID/AdlF/AdlF_Zone3.lua,Adl F Zone 3 data/configuration,.lua,10020,Script,0,,
LuaScript/ID/AdlF/AdlF_Zone4.lua,Adl F Zone 4 data/configuration,.lua,10642,Script,0,,
LuaScript/ID/AdlFH/AdlFH.lua,Adl FH data/configuration,.lua,40526,Script,0,,
LuaScript/ID/AdlFH/AdlFH_Gate.lua,Adl FH Gate data/configuration,.lua,2841,Script,0,,
LuaScript/ID/AdlFH/AdlFH_Guarder.lua,Adl FH Guarder data/configuration,.lua,1966,Script,0,,
